DATE,NASDAQCOM,Change
2011-06-01,2769.19,-0.023316757
2011-06-02,2773.31,0.0014878
2011-06-03,2732.78,-0.014614306
2011-06-06,2702.56,-0.011058336
2011-06-07,2701.56,-0.00037002
2011-06-08,2675.38,-0.009690697
2011-06-09,2684.87,0.00354716
2011-06-10,2643.73,-0.015322902
2011-06-13,2639.69,-0.001528144
2011-06-14,2678.72,0.014785827
2011-06-15,2631.46,-0.017642755
2011-06-16,2623.7,-0.002948933
2011-06-17,2616.48,-0.002751839
2011-06-20,2629.66,0.005037302
2011-06-21,2687.26,0.021903972
2011-06-22,2669.19,-0.006724321
2011-06-23,2686.75,0.006578775
2011-06-24,2652.89,-0.012602587
2011-06-27,2688.28,0.013340169
2011-06-28,2729.31,0.015262547
2011-06-29,2740.49,0.004096273
2011-06-30,2773.52,0.012052589
2011-07-01,2816.03,0.015327093
2011-07-04,2816.03,0
2011-07-05,2825.77,0.00345877
2011-07-06,2834.02,0.002919558
2011-07-07,2872.66,0.013634343
2011-07-08,2859.81,-0.004473206
2011-07-11,2802.62,-0.019997832
2011-07-12,2781.91,-0.007389514
2011-07-13,2796.92,0.005395574
2011-07-14,2762.67,-0.012245613
2011-07-15,2789.8,0.00982021
2011-07-18,2765.11,-0.008850097
2011-07-19,2826.52,0.022208881
2011-07-20,2814.23,-0.004348103
2011-07-21,2834.43,0.007177807
2011-07-22,2858.83,0.008608433
2011-07-25,2842.8,-0.005607189
2011-07-26,2839.96,-0.000999015
2011-07-27,2764.79,-0.026468683
2011-07-28,2766.25,0.000528069
2011-07-29,2756.38,-0.003568007
2011-08-01,2744.61,-0.004270093
2011-08-02,2669.24,-0.027461096
2011-08-03,2693.07,0.008927635
2011-08-04,2556.39,-0.050752487
2011-08-05,2532.41,-0.009380415
2011-08-08,2357.69,-0.068993567
2011-08-09,2482.52,0.052945892
2011-08-10,2381.05,-0.04087379
2011-08-11,2492.68,0.046882678
2011-08-12,2507.98,0.006137972
2011-08-15,2555.2,0.018827901
2011-08-16,2523.45,-0.012425642
2011-08-17,2511.48,-0.004743506
2011-08-18,2380.43,-0.052180388
2011-08-19,2341.84,-0.016211357
2011-08-22,2345.38,0.001511632
2011-08-23,2446.06,0.042926946
2011-08-24,2467.69,0.008842792
2011-08-25,2419.63,-0.019475704
2011-08-26,2479.85,0.024888103
2011-08-29,2562.11,0.033171361
2011-08-30,2576.11,0.005464246
2011-08-31,2579.46,0.00130041
2011-09-01,2546.04,-0.0129562
2011-09-02,2480.33,-0.025808707
2011-09-05,2480.33,0
2011-09-06,2473.83,-0.002620619
2011-09-07,2548.94,0.030361828
2011-09-08,2529.14,-0.007767935
2011-09-09,2467.99,-0.024178179
2011-09-12,2495.09,0.010980596
2011-09-13,2532.15,0.014853172
2011-09-14,2572.55,0.015954821
2011-09-15,2607.07,0.013418592
2011-09-16,2622.31,0.005845643
2011-09-19,2612.83,-0.003615133
2011-09-20,2590.24,-0.008645798
2011-09-21,2538.19,-0.020094663
2011-09-22,2455.67,-0.032511357
2011-09-23,2483.23,0.011223006
2011-09-26,2516.69,0.013474386
2011-09-27,2546.83,0.011976048
2011-09-28,2491.58,-0.021693635
2011-09-29,2480.76,-0.004342626
2011-09-30,2415.4,-0.026346765
2011-10-03,2335.83,-0.032942784
2011-10-04,2404.82,0.02953554
2011-10-05,2460.51,0.023157658
2011-10-06,2506.82,0.018821301
2011-10-07,2479.35,-0.010958106
2011-10-10,2566.05,0.034968843
2011-10-11,2583.03,0.006617174
2011-10-12,2604.73,0.008400986
2011-10-13,2620.24,0.005954552
2011-10-14,2667.85,0.018170091
2011-10-17,2614.92,-0.019839946
2011-10-18,2657.43,0.016256711
2011-10-19,2604.04,-0.02009084
2011-10-20,2598.62,-0.002081381
2011-10-21,2637.46,0.014946395
2011-10-24,2699.44,0.023499882
2011-10-25,2638.42,-0.022604688
2011-10-26,2650.67,0.00464293
2011-10-27,2738.63,0.033184063
2011-10-28,2737.15,-0.000540416
2011-10-31,2684.41,-0.019268217
2011-11-01,2606.96,-0.028851777
2011-11-02,2639.98,0.012666094
2011-11-03,2697.97,0.021966076
2011-11-04,2686.15,-0.004381072
2011-11-07,2695.25,0.003387748
2011-11-08,2727.49,0.011961785
2011-11-09,2621.65,-0.038804909
2011-11-10,2625.15,0.001335037
2011-11-11,2678.75,0.020417881
2011-11-14,2657.22,-0.008037331
2011-11-15,2686.2,0.010906135
2011-11-16,2639.61,-0.017344204
2011-11-17,2587.99,-0.019555919
2011-11-18,2572.5,-0.00598534
2011-11-21,2523.14,-0.019187561
2011-11-22,2521.28,-0.000737177
2011-11-23,2460.08,-0.024273385
2011-11-24,2460.08,0
2011-11-25,2441.51,-0.007548535
2011-11-28,2527.34,0.035154474
2011-11-29,2515.51,-0.004680811
2011-11-30,2620.34,0.041673458
2011-12-01,2626.2,0.002236351
2011-12-02,2626.93,0.000277968
2011-12-05,2655.76,0.010974788
2011-12-06,2649.56,-0.002334548
2011-12-07,2649.21,-0.000132097
2011-12-08,2596.38,-0.019941794
2011-12-09,2646.85,0.019438603
2011-12-12,2612.26,-0.013068364
2011-12-13,2579.27,-0.012628911
2011-12-14,2539.31,-0.015492756
2011-12-15,2541.01,0.000669473
2011-12-16,2555.33,0.005635554
2011-12-19,2523.14,-0.012597199
2011-12-20,2603.73,0.03194036
2011-12-21,2577.97,-0.009893499
2011-12-22,2599.45,0.008332137
2011-12-23,2618.64,0.007382331
2011-12-26,2618.64,0
2011-12-27,2625.2,0.002505117
2011-12-28,2589.98,-0.013416121
2011-12-29,2613.74,0.009173816
2011-12-30,2605.15,-0.003286478
2012-01-02,2605.15,0
2012-01-03,2648.72,0.016724565
2012-01-04,2648.36,-0.000135915
2012-01-05,2669.86,0.008118232
2012-01-06,2674.22,0.001633044
2012-01-09,2676.56,0.000875022
2012-01-10,2702.5,0.009691544
2012-01-11,2710.76,0.003056429
2012-01-12,2724.7,0.005142469
2012-01-13,2710.67,-0.005149191
2012-01-16,2710.67,0
2012-01-17,2728.08,0.006422766
2012-01-18,2769.71,0.015259816
2012-01-19,2788.33,0.006722725
2012-01-20,2786.7,-0.000584579
2012-01-23,2784.17,-0.000907884
2012-01-24,2786.64,0.000887158
2012-01-25,2818.31,0.011364941
2012-01-26,2805.28,-0.004623338
2012-01-27,2816.55,0.004017424
2012-01-30,2811.94,-0.001636754
2012-01-31,2813.84,0.00067569
2012-02-01,2848.27,0.012235948
2012-02-02,2859.68,0.00400594
2012-02-03,2905.66,0.016078722
2012-02-06,2901.99,-0.001263052
2012-02-07,2904.08,0.000720195
2012-02-08,2915.86,0.004056362
2012-02-09,2927.23,0.003899364
2012-02-10,2903.88,-0.007976825
2012-02-13,2931.39,0.009473532
2012-02-14,2931.83,0.000150099
2012-02-15,2915.83,-0.005457342
2012-02-16,2959.85,0.015096902
2012-02-17,2951.78,-0.00272649
2012-02-20,2951.78,0
2012-02-21,2948.57,-0.001087479
2012-02-22,2933.17,-0.005222871
2012-02-23,2956.98,0.008117497
2012-02-24,2963.75,0.002289498
2012-02-27,2966.16,0.000813159
2012-02-28,2986.76,0.006945006
2012-02-29,2966.89,-0.006652694
2012-03-01,2988.97,0.007442136
2012-03-02,2976.19,-0.00427572
2012-03-05,2950.48,-0.008638561
2012-03-06,2910.32,-0.013611345
2012-03-07,2935.69,0.008717254
2012-03-08,2970.42,0.011830268
2012-03-09,2988.34,0.006032817
2012-03-12,2983.66,-0.001566087
2012-03-13,3039.88,0.01884263
2012-03-14,3040.73,0.000279616
2012-03-15,3056.37,0.005143502
2012-03-16,3055.26,-0.000363176
2012-03-19,3078.32,0.007547639
2012-03-20,3074.15,-0.001354635
2012-03-21,3075.32,0.000380593
2012-03-22,3063.32,-0.003902033
2012-03-23,3067.92,0.001501639
2012-03-26,3122.57,0.017813372
2012-03-27,3120.35,-0.000710953
2012-03-28,3104.96,-0.004932139
2012-03-29,3095.36,-0.003091827
2012-03-30,3091.57,-0.001224413
2012-04-02,3119.7,0.009098937
2012-04-03,3113.57,-0.001964933
2012-04-04,3068.09,-0.014607027
2012-04-05,3080.5,0.004044862
2012-04-06,3080.5,0
2012-04-09,3047.08,-0.010848888
2012-04-10,2991.22,-0.018332305
2012-04-11,3016.46,0.008438029
2012-04-12,3055.55,0.012958899
2012-04-13,3011.33,-0.014472026
2012-04-16,2988.4,-0.007614576
2012-04-17,3042.82,0.018210414
2012-04-18,3031.45,-0.003736665
2012-04-19,3007.56,-0.007880717
2012-04-20,3000.45,-0.002364043
2012-04-23,2970.45,-0.0099985
2012-04-24,2961.6,-0.002979347
2012-04-25,3029.63,0.022970692
2012-04-26,3050.61,0.006924938
2012-04-27,3069.2,0.006093863
2012-04-30,3046.36,-0.007441679
2012-05-01,3050.44,0.001339303
2012-05-02,3059.85,0.003084801
2012-05-03,3024.3,-0.011618217
2012-05-04,2956.34,-0.022471316
2012-05-07,2957.76,0.000480324
2012-05-08,2946.27,-0.003884697
2012-05-09,2934.71,-0.003923605
2012-05-10,2933.64,-0.000364602
2012-05-11,2933.82,6.14E-05
2012-05-14,2902.58,-0.010648233
2012-05-15,2893.76,-0.003038676
2012-05-16,2874.04,-0.006814663
2012-05-17,2813.69,-0.020998316
2012-05-18,2778.79,-0.012403641
2012-05-21,2847.21,0.024622228
2012-05-22,2839.08,-0.002855427
2012-05-23,2850.12,0.003888584
2012-05-24,2839.38,-0.003768262
2012-05-25,2837.53,-0.000651551
2012-05-28,2837.53,0
2012-05-29,2870.99,0.011791946
2012-05-30,2837.36,-0.011713729
2012-05-31,2827.34,-0.003531452
2012-06-01,2747.48,-0.02824563
2012-06-04,2760.01,0.004560543
2012-06-05,2778.11,0.006557947
2012-06-06,2844.72,0.023976732
2012-06-07,2831.02,-0.00481594
2012-06-08,2858.42,0.00967849
2012-06-11,2809.73,-0.017033886
2012-06-12,2843.07,0.011865909
2012-06-13,2818.61,-0.008603376
2012-06-14,2836.33,0.006286787
2012-06-15,2872.8,0.012858165
2012-06-18,2895.33,0.007842523
2012-06-19,2929.76,0.011891563
2012-06-20,2930.45,0.000235514
2012-06-21,2859.09,-0.024351209
2012-06-22,2892.42,0.011657555
2012-06-25,2836.17,-0.019447383
2012-06-26,2854.06,0.006307802
2012-06-27,2875.32,0.007449038
2012-06-28,2849.49,-0.008983348
2012-06-29,2935.06,0.030029935
2012-07-02,2951.24,0.005512664
2012-07-03,2976.09,0.008420189
2012-07-04,2976.09,0
2012-07-05,2976.12,1.01E-05
2012-07-06,2937.33,-0.013033749
2012-07-09,2931.77,-0.001892876
2012-07-10,2902.34,-0.010038305
2012-07-11,2887.99,-0.004944286
2012-07-12,2866.19,-0.007548503
2012-07-13,2908.47,0.01475129
2012-07-16,2896.94,-0.003964284
2012-07-17,2910.04,0.004522013
2012-07-18,2942.6,0.01118885
2012-07-19,2965.9,0.007918168
2012-07-20,2925.3,-0.013688931
2012-07-23,2890.15,-0.012015862
2012-07-24,2862.99,-0.009397436
2012-07-25,2854.24,-0.003056245
2012-07-26,2893.25,0.013667386
2012-07-27,2958.09,0.022410784
2012-07-30,2945.84,-0.004141186
2012-07-31,2939.52,-0.002145398
2012-08-01,2920.21,-0.0065691
2012-08-02,2909.77,-0.003575085
2012-08-03,2967.9,0.019977524
2012-08-06,2989.91,0.007416018
2012-08-07,3015.86,0.008679191
2012-08-08,3011.25,-0.001528586
2012-08-09,3018.64,0.00245413
2012-08-10,3020.86,0.000735431
2012-08-13,3022.52,0.000549512
2012-08-14,3016.98,-0.001832908
2012-08-15,3030.93,0.004623829
2012-08-16,3062.39,0.010379652
2012-08-17,3076.59,0.004636901
2012-08-20,3076.21,-0.000123513
2012-08-21,3067.26,-0.002909424
2012-08-22,3073.67,0.002089813
2012-08-23,3053.4,-0.006594722
2012-08-24,3069.79,0.005367787
2012-08-27,3073.19,0.001107568
2012-08-28,3077.14,0.001285309
2012-08-29,3081.19,0.001316157
2012-08-30,3048.71,-0.010541382
2012-08-31,3066.96,0.005986138
2012-09-03,3066.96,0
2012-09-04,3075.06,0.002641052
2012-09-05,3069.27,-0.00188289
2012-09-06,3135.81,0.021679422
2012-09-07,3136.42,0.000194527
2012-09-10,3104.02,-0.010330249
2012-09-11,3104.53,0.000164303
2012-09-12,3114.31,0.003150235
2012-09-13,3155.83,0.013332006
2012-09-14,3183.95,0.008910493
2012-09-17,3178.67,-0.001658317
2012-09-18,3177.8,-0.000273699
2012-09-19,3182.62,0.001516773
2012-09-20,3175.96,-0.002092616
2012-09-21,3179.96,0.001259462
2012-09-24,3160.78,-0.006031522
2012-09-25,3117.73,-0.013620056
2012-09-26,3093.7,-0.007707531
2012-09-27,3136.6,0.013866891
2012-09-28,3116.23,-0.006494293
2012-10-01,3113.53,-0.000866432
2012-10-02,3120.04,0.002090874
2012-10-03,3135.23,0.004868527
2012-10-04,3149.46,0.004538742
2012-10-05,3136.19,-0.004213421
2012-10-08,3112.35,-0.00760158
2012-10-09,3065.02,-0.015207159
2012-10-10,3051.78,-0.004319711
2012-10-11,3049.41,-0.000776596
2012-10-12,3044.11,-0.001738041
2012-10-15,3064.18,0.00659306
2012-10-16,3101.17,0.012071745
2012-10-17,3104.12,0.000951254
2012-10-18,3072.87,-0.010067265
2012-10-19,3005.62,-0.021885078
2012-10-22,3016.96,0.003772932
2012-10-23,2990.46,-0.008783676
2012-10-24,2981.7,-0.002929315
2012-10-25,2986.12,0.001482376
2012-10-26,2987.95,0.000612835
2012-10-29,2987.95,0
2012-10-30,2987.95,0
2012-10-31,2977.23,-0.003587744
2012-11-01,3020.06,0.014385855
2012-11-02,2982.13,-0.012559353
2012-11-05,2999.66,0.005878349
2012-11-06,3011.93,0.004090464
2012-11-07,2937.29,-0.024781452
2012-11-08,2895.58,-0.014200164
2012-11-09,2904.87,0.003208338
2012-11-12,2904.26,-0.000209992
2012-11-13,2883.89,-0.007013835
2012-11-14,2846.81,-0.012857633
2012-11-15,2836.94,-0.003467039
2012-11-16,2853.13,0.005706853
2012-11-19,2916.07,0.022059983
2012-11-20,2916.68,0.000209186
2012-11-21,2926.55,0.003383985
2012-11-22,2926.55,0
2012-11-23,2966.85,0.013770481
2012-11-26,2976.78,0.003346984
2012-11-27,2967.79,-0.003020042
2012-11-28,2991.78,0.008083456
2012-11-29,3012.03,0.006768546
2012-11-30,3010.24,-0.000594284
2012-12-03,3002.2,-0.002670883
2012-12-04,2996.69,-0.001835321
2012-12-05,2973.7,-0.007671798
2012-12-06,2989.27,0.005235901
2012-12-07,2978.04,-0.00375677
2012-12-10,2986.96,0.002995259
2012-12-11,3022.3,0.011831427
2012-12-12,3013.81,-0.002809119
2012-12-13,2992.16,-0.007183598
2012-12-14,2971.33,-0.006961526
2012-12-17,3010.6,0.013216304
2012-12-18,3054.53,0.014591776
2012-12-19,3044.36,-0.003329481
2012-12-20,3050.39,0.001980712
2012-12-21,3021.01,-0.009631555
2012-12-24,3012.6,-0.002783837
2012-12-25,3012.6,0
2012-12-26,2990.16,-0.007448715
2012-12-27,2985.91,-0.001421329
2012-12-28,2960.31,-0.008573601
2012-12-31,3019.51,0.019997906
2013-01-01,3019.51,0
2013-01-02,3112.26,0.030716904
2013-01-03,3100.57,-0.003756113
2013-01-04,3101.66,0.000351548
2013-01-07,3098.81,-0.000918863
2013-01-08,3091.81,-0.002258932
2013-01-09,3105.81,0.004528092
2013-01-10,3121.76,0.005135536
2013-01-11,3125.63,0.001239685
2013-01-14,3117.5,-0.002601076
2013-01-15,3110.78,-0.002155573
2013-01-16,3117.54,0.002173088
2013-01-17,3136,0.005921335
2013-01-18,3134.71,-0.000411352
2013-01-21,3134.71,0
2013-01-22,3143.18,0.002702004
2013-01-23,3153.67,0.003337384
2013-01-24,3130.38,-0.007385047
2013-01-25,3149.71,0.006174969
2013-01-28,3154.3,0.001457277
2013-01-29,3153.66,-0.000202898
2013-01-30,3142.31,-0.003598993
2013-01-31,3142.13,-5.73E-05
2013-02-01,3179.1,0.011765904
2013-02-04,3131.17,-0.015076594
2013-02-05,3171.58,0.012905719
2013-02-06,3168.48,-0.000977431
2013-02-07,3165.13,-0.001057289
2013-02-08,3193.87,0.009080196
2013-02-11,3192,-0.000585497
2013-02-12,3186.49,-0.00172619
2013-02-13,3196.88,0.003260641
2013-02-14,3198.66,0.000556793
2013-02-15,3192.03,-0.002072743
2013-02-18,3192.03,0
2013-02-19,3213.59,0.006754322
2013-02-20,3164.41,-0.015303757
2013-02-21,3131.49,-0.010403203
2013-02-22,3161.82,0.009685485
2013-02-25,3116.25,-0.014412585
2013-02-26,3129.65,0.00430004
2013-02-27,3162.26,0.010419695
2013-02-28,3160.19,-0.000654595
2013-03-01,3169.74,0.00302197
2013-03-04,3182.03,0.00387729
2013-03-05,3224.13,0.013230548
2013-03-06,3222.37,-0.000545884
2013-03-07,3232.09,0.003016413
2013-03-08,3244.37,0.003799399
2013-03-11,3252.87,0.002619923
2013-03-12,3242.32,-0.00324329
2013-03-13,3245.12,0.000863579
2013-03-14,3258.93,0.004255621
2013-03-15,3249.07,-0.003025533
2013-03-18,3237.59,-0.003533319
2013-03-19,3229.1,-0.002622321
2013-03-20,3254.19,0.007769967
2013-03-21,3222.6,-0.009707485
2013-03-22,3245,0.006950909
2013-03-25,3235.3,-0.002989214
2013-03-26,3252.48,0.005310172
2013-03-27,3256.52,0.001242129
2013-03-28,3267.52,0.003377839
2013-03-29,3267.52,0
2013-04-01,3239.17,-0.008676305
2013-04-02,3254.86,0.004843833
2013-04-03,3218.6,-0.011140264
2013-04-04,3224.98,0.001982228
2013-04-05,3203.86,-0.006548878
2013-04-08,3222.25,0.005739951
2013-04-09,3237.86,0.004844441
2013-04-10,3297.25,0.018342362
2013-04-11,3300.16,0.000882554
2013-04-12,3294.95,-0.001578711
2013-04-15,3216.49,-0.023812197
2013-04-16,3264.63,0.014966625
2013-04-17,3204.67,-0.018366553
2013-04-18,3166.36,-0.011954429
2013-04-19,3206.06,0.012538056
2013-04-22,3233.55,0.008574387
2013-04-23,3269.33,0.011065238
2013-04-24,3269.65,9.79E-05
2013-04-25,3289.99,0.006220849
2013-04-26,3279.26,-0.003261408
2013-04-29,3307.02,0.008465324
2013-04-30,3328.79,0.006582966
2013-05-01,3299.13,-0.008910145
2013-05-02,3340.62,0.012576043
2013-05-03,3378.63,0.011378127
2013-05-06,3392.97,0.004244324
2013-05-07,3396.63,0.001078701
2013-05-08,3413.27,0.004898973
2013-05-09,3409.17,-0.001201194
2013-05-10,3436.58,0.00804008
2013-05-13,3438.79,0.000643081
2013-05-14,3462.61,0.006926855
2013-05-15,3471.62,0.002602083
2013-05-16,3465.24,-0.001837759
2013-05-17,3498.97,0.009733814
2013-05-20,3496.43,-0.000725928
2013-05-21,3502.12,0.001627374
2013-05-22,3463.3,-0.011084714
2013-05-23,3459.42,-0.001120319
2013-05-24,3459.14,-8.09E-05
2013-05-27,3459.14,0
2013-05-28,3488.89,0.008600404
2013-05-29,3467.52,-0.006125157
2013-05-30,3491.3,0.006857927
2013-05-31,3455.91,-0.010136625
2013-06-03,3465.37,0.00273734
2013-06-04,3445.26,-0.005803132
2013-06-05,3401.48,-0.012707314
2013-06-06,3424.05,0.006635347
2013-06-07,3469.22,0.01319198
2013-06-10,3473.77,0.001311534
2013-06-11,3436.95,-0.010599435
2013-06-12,3400.43,-0.0106257
2013-06-13,3445.37,0.013215976
2013-06-14,3423.56,-0.006330234
2013-06-17,3452.13,0.008345114
2013-06-18,3482.18,0.008704771
2013-06-19,3443.2,-0.011194137
2013-06-20,3364.63,-0.022818889
2013-06-21,3357.25,-0.002193406
2013-06-24,3320.76,-0.010869015
2013-06-25,3347.89,0.008169817
2013-06-26,3376.22,0.008462046
2013-06-27,3401.86,0.007594292
2013-06-28,3403.25,0.0004086
2013-07-01,3434.49,0.009179461
2013-07-02,3433.4,-0.000317369
2013-07-03,3443.67,0.002991204
2013-07-04,3443.67,0
2013-07-05,3479.38,0.010369751
2013-07-08,3484.83,0.001566371
2013-07-09,3504.26,0.005575595
2013-07-10,3520.76,0.004708555
2013-07-11,3578.3,0.016343062
2013-07-12,3600.08,0.006086689
2013-07-15,3607.49,0.002058288
2013-07-16,3598.5,-0.002492037
2013-07-17,3610,0.003195776
2013-07-18,3611.28,0.000354571
2013-07-19,3587.61,-0.006554463
2013-07-22,3600.39,0.00356226
2013-07-23,3579.27,-0.005866031
2013-07-24,3579.6,9.22E-05
2013-07-25,3605.19,0.007148843
2013-07-26,3613.16,0.002210702
2013-07-29,3599.14,-0.00388026
2013-07-30,3616.47,0.004815039
2013-07-31,3626.37,0.002737476
2013-08-01,3675.74,0.013614165
2013-08-02,3689.59,0.003767949
2013-08-05,3692.95,0.00091067
2013-08-06,3665.77,-0.00735997
2013-08-07,3654.01,-0.003208057
2013-08-08,3669.12,0.004135183
2013-08-09,3660.11,-0.00245563
2013-08-12,3669.95,0.002688444
2013-08-13,3684.44,0.003948283
2013-08-14,3669.27,-0.004117315
2013-08-15,3606.12,-0.017210508
2013-08-16,3602.78,-0.000926203
2013-08-19,3589.09,-0.003799843
2013-08-20,3613.59,0.006826243
2013-08-21,3599.79,-0.003818917
2013-08-22,3638.71,0.010811742
2013-08-23,3657.79,0.005243617
2013-08-26,3657.57,-6.01E-05
2013-08-27,3578.52,-0.02161271
2013-08-28,3593.35,0.004144171
2013-08-29,3620.3,0.007499965
2013-08-30,3589.87,-0.008405381
2013-09-02,3589.87,0
2013-09-03,3612.61,0.006334491
2013-09-04,3649.04,0.010084122
2013-09-05,3658.78,0.002669195
2013-09-06,3660.01,0.000336178
2013-09-09,3706.18,0.01261472
2013-09-10,3729.02,0.00616268
2013-09-11,3725.01,-0.00107535
2013-09-12,3715.97,-0.002426839
2013-09-13,3722.18,0.001671165
2013-09-16,3717.85,-0.001163297
2013-09-17,3745.7,0.007490889
2013-09-18,3783.64,0.010128948
2013-09-19,3789.38,0.001517058
2013-09-20,3774.73,-0.003866068
2013-09-23,3765.29,-0.002500841
2013-09-24,3768.25,0.000786128
2013-09-25,3761.1,-0.001897432
2013-09-26,3787.43,0.007000612
2013-09-27,3781.59,-0.001541943
2013-09-30,3771.48,-0.002673479
2013-10-01,3817.98,0.012329377
2013-10-02,3815.02,-0.000775279
2013-10-03,3774.34,-0.010663116
2013-10-04,3807.75,0.008851879
2013-10-07,3770.38,-0.009814195
2013-10-08,3694.83,-0.020037768
2013-10-09,3677.78,-0.004614556
2013-10-10,3760.75,0.022559805
2013-10-11,3791.87,0.008274945
2013-10-14,3815.27,0.006171098
2013-10-15,3794.01,-0.005572345
2013-10-16,3839.43,0.011971502
2013-10-17,3863.15,0.006178
2013-10-18,3914.28,0.013235313
2013-10-21,3920.05,0.00147409
2013-10-22,3929.57,0.00242854
2013-10-23,3907.07,-0.005725817
2013-10-24,3928.96,0.005602664
2013-10-25,3943.36,0.003665092
2013-10-28,3940.13,-0.000819098
2013-10-29,3952.34,0.003098883
2013-10-30,3930.62,-0.005495479
2013-10-31,3919.71,-0.002775644
2013-11-01,3922.04,0.000594432
2013-11-04,3936.59,0.003709804
2013-11-05,3939.86,0.000830668
2013-11-06,3931.95,-0.002007686
2013-11-07,3857.33,-0.018977861
2013-11-08,3919.23,0.01604737
2013-11-11,3919.79,0.000142885
2013-11-12,3919.92,3.32E-05
2013-11-13,3965.58,0.011648197
2013-11-14,3972.74,0.001805537
2013-11-15,3985.97,0.003330195
2013-11-18,3949.07,-0.009257471
2013-11-19,3931.55,-0.004436488
2013-11-20,3921.27,-0.002614745
2013-11-21,3969.15,0.01221033
2013-11-22,3991.65,0.00566872
2013-11-25,3994.57,0.000731527
2013-11-26,4017.75,0.005802877
2013-11-27,4044.75,0.006720179
2013-11-28,4044.75,0
2013-11-29,4059.89,0.003743124
2013-12-02,4045.26,-0.003603546
2013-12-03,4037.2,-0.001992455
2013-12-04,4038,0.000198157
2013-12-05,4033.16,-0.001198613
2013-12-06,4062.52,0.007279652
2013-12-09,4068.75,0.001533531
2013-12-10,4060.49,-0.002030108
2013-12-11,4003.81,-0.013958906
2013-12-12,3998.4,-0.001351213
2013-12-13,4000.98,0.000645258
2013-12-16,4029.52,0.007133252
2013-12-17,4023.68,-0.001449304
2013-12-18,4070.06,0.011526762
2013-12-19,4058.13,-0.002931161
2013-12-20,4104.74,0.011485586
2013-12-23,4148.9,0.010758294
2013-12-24,4155.42,0.001571501
2013-12-25,4155.42,0
2013-12-26,4167.18,0.002830039
2013-12-27,4156.59,-0.002541287
2013-12-30,4154.2,-0.000574991
2013-12-31,4176.59,0.005389726
2014-01-01,4176.59,0
2014-01-02,4143.07,-0.008025686
2014-01-03,4131.91,-0.002693655
2014-01-06,4113.68,-0.004412003
2014-01-07,4153.18,0.009602108
2014-01-08,4165.61,0.002992887
2014-01-09,4156.19,-0.002261373
2014-01-10,4174.66,0.004443974
2014-01-13,4113.3,-0.014698203
2014-01-14,4183.02,0.016949894
2014-01-15,4214.88,0.007616507
2014-01-16,4218.69,0.00090394
2014-01-17,4197.58,-0.005003923
2014-01-20,4197.58,0
2014-01-21,4225.76,0.006713392
2014-01-22,4243,0.00407974
2014-01-23,4218.87,-0.005687014
2014-01-24,4128.17,-0.021498648
2014-01-27,4083.61,-0.010794129
2014-01-28,4097.96,0.003514048
2014-01-29,4051.43,-0.01135443
2014-01-30,4123.13,0.017697455
2014-01-31,4103.88,-0.004668783
2014-02-03,3996.96,-0.026053393
2014-02-04,4031.52,0.008646571
2014-02-05,4011.55,-0.004953467
2014-02-06,4057.12,0.011359699
2014-02-07,4125.86,0.016943053
2014-02-10,4148.17,0.005407357
2014-02-11,4191.04,0.010334678
2014-02-12,4201.29,0.002445694
2014-02-13,4240.67,0.009373312
2014-02-14,4244.03,0.000792328
2014-02-17,4244.03,0
2014-02-18,4272.78,0.006774222
2014-02-19,4237.95,-0.008151602
2014-02-20,4267.55,0.006984509
2014-02-21,4263.41,-0.000970112
2014-02-24,4292.97,0.006933417
2014-02-25,4287.59,-0.001253212
2014-02-26,4292.06,0.001042544
2014-02-27,4318.93,0.006260397
2014-02-28,4308.12,-0.002502935
2014-03-03,4277.3,-0.007153933
2014-03-04,4351.97,0.017457274
2014-03-05,4357.97,0.001378686
2014-03-06,4352.13,-0.001340073
2014-03-07,4336.22,-0.003655681
2014-03-10,4334.45,-0.00040819
2014-03-11,4307.19,-0.006289149
2014-03-12,4323.33,0.003747223
2014-03-13,4260.42,-0.014551283
2014-03-14,4245.4,-0.003525474
2014-03-17,4279.95,0.00813822
2014-03-18,4333.31,0.012467435
2014-03-19,4307.6,-0.005933109
2014-03-20,4319.29,0.002713808
2014-03-21,4276.79,-0.00983958
2014-03-24,4226.39,-0.011784539
2014-03-25,4234.27,0.001864475
2014-03-26,4173.58,-0.014333049
2014-03-27,4151.23,-0.005355115
2014-03-28,4155.76,0.001091243
2014-03-31,4198.99,0.010402429
2014-04-01,4268.04,0.016444431
2014-04-02,4276.46,0.001972803
2014-04-03,4237.74,-0.009054218
2014-04-04,4127.73,-0.025959592
2014-04-07,4079.75,-0.011623822
2014-04-08,4112.99,0.008147558
2014-04-09,4183.9,0.017240499
2014-04-10,4054.11,-0.031021296
2014-04-11,3999.73,-0.013413548
2014-04-14,4022.69,0.005740387
2014-04-15,4034.16,0.002851326
2014-04-16,4086.23,0.012907272
2014-04-17,4095.52,0.002273489
2014-04-18,4095.52,0
2014-04-21,4121.55,0.006355725
2014-04-22,4161.46,0.00968325
2014-04-23,4126.97,-0.008287957
2014-04-24,4148.34,0.005178133
2014-04-25,4075.56,-0.017544367
2014-04-28,4074.4,-0.000284623
2014-04-29,4103.54,0.007151973
2014-04-30,4114.56,0.002685486
2014-05-01,4127.45,0.003132777
2014-05-02,4123.9,-0.000860095
2014-05-05,4138.06,0.003433643
